LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags,Entity,Code,Year,GDP per capita (USD)
ISR,Israel,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.49,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,0.49,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,0.48,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,35067.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,88.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,88.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,90.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,87.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,87.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,88.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,472.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,470.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,473.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,514.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,421.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,15.6,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,15.2,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,16.1,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,21.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,67.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,68.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,66.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,72.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.5,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.7,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.2,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,84.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,85.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,82.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,96.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,7.2,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,7.2,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,7.1,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,7.4,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.8,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,3.0,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.7,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,15.45,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,23.29,,,Israel,ISR,2020,38341.3075704083
ISR,Israel,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,7.08,,,Israel,ISR,2020,38341.3075704083
LVA,Latvia,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,9.6,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,11.1,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,8.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,4.59,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,23.29,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.2,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,13.9,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,23.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,62.4,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,72.4,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,54.4,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.2,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,16275.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,70160.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,72.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,68.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,3.35,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,4.06,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,2.65,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,23683.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,83.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,89.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,91.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,82.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,84.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,487.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,478.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,496.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,521.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,456.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,18.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,17.4,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,18.7,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,11.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,79.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,80.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,59.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,74.7,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,69.8,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,79.6,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,47.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,53.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,43.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,69.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,28.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,5.9,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,5.9,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,6.0,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,6.5,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,SW_LIFS,Life satisfaction,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,5.4,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,4.8,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,7.2,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,2.8,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,1.27,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,1.7,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,0.87,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,,,13.83,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,,,14.2,,,Latvia,LVA,2020,29932.4939100562
LVA,Latvia,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,,,13.45,,,Latvia,LVA,2020,29932.4939100562
SVN,Slovenia,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,5.8,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,5.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,6.5,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,3.84,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,10.55,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.5,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.4,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,18.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.1,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,93.1,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,79.3,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.5,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,20820.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,203044.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,69.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,73.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,66.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,3.17,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,3.1,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,3.26,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,34933.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,92.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,91.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,92.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,89.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,87.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,509.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,502.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,517.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,552.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,472.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,18.3,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,17.7,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,19.1,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,16.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,90.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,90.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,89.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,53.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.3,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,78.2,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.3,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,64.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,68.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,61.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,76.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,53.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,5.9,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,6.0,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,5.9,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,0.6,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,0.5,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.7,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,4.39,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,6.2,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,2.41,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,,,14.75,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,,,15.27,,,Slovenia,SVN,2020,36547.7389559849
SVN,Slovenia,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,,,14.17,,,Slovenia,SVN,2020,36547.7389559849
NOR,Norway,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.2,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,17.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,90.1,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,96.5,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,83.5,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,2.1,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,35725.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,228936.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,74.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,76.0,,,Norway,NOR,2020,63585.9035142969
NOR,Norway,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,72.0,,,Norway,NOR,2020,63585.9035142969
